NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지,위도,경도
14529,김운석이비인후과의원,의원,02-906-3453,1387,"서울특별시 도봉구 해등로 218, 303호 (쌍문동, 보성상가)",,37.6581634,127.0325391
14530,김인치과의원,치과의원,02-991-8047,1387,"서울특별시 도봉구 해등로 218, (쌍문동, 보성상가)",,37.6581634,127.0325391
14531,쌍문동강내과의원,의원,02-998-3600,1387,"서울특별시 도봉구 해등로 218, (쌍문동)",,37.6581634,127.0325391
14532,쌍문정형외과재활의학과의원,의원,02-906-8588,1387,"서울특별시 도봉구 해등로 218, 204호, 304호 (쌍문동)",,37.6581634,127.0325391
14533,파마트열린약국,약국,02-990-3367,1387,"서울특별시 도봉구 해등로 218, 102호 (쌍문동, 보성상가)",,37.6581634,127.0325391
14534,이재홍한의원,한의원,02-764-0406,3139,"서울특별시 종로구 돈화문로 35-1, (묘동)",,37.5716875,126.9916222
14535,수연합의원,의원,02-987-9875,1112,"서울특별시 강북구 삼양로 308, 진주빌딩 2,3층 (수유동)",,37.6309001,127.0180447
14536,쌍문상록수약국,약국,02-990-0600,1387,"서울특별시 도봉구 해등로26길 7, (쌍문동, 우진빌딩 110,116호)",,37.6584461,127.0326272
14537,르미엘성형외과의원,의원,02-1800-8204,3192,"서울특별시 종로구 종로 120, 동영타워 3층 일부호 (종로3가)",,37.5700832,126.9909351
14538,서울나은치과의원,치과의원,02-2264-9595,3192,"서울특별시 종로구 종로 120, 동영타워 8층 (종로3가)",,37.5700832,126.9909351
14539,타워비뇨기과의원,의원,02-2277-6699,3192,"서울특별시 종로구 종로 120, 5층 (종로3가)",,37.5700832,126.9909351
14540,북한산한의원,한의원,02-941-7955,2711,"서울특별시 성북구 보국문로 82, 2층 (정릉동)",,37.6116371,127.0086711
14541,고신경외과의원,의원,02-993-0000,1070,"서울특별시 강북구 한천로 1073, (수유동)",http://www.go-ns.com,37.6419992,127.0236651
14542,이의홍치과의원,치과의원,02-2275-3690,4542,"서울특별시 중구 을지로 103-1, 을지센터 2층 (을지로2가)",,37.5664342,126.9894336
14543,지영오행당약국,약국,02-766-9438,3074,"서울특별시 종로구 성균관로 32-2, (명륜2가)",,37.5855487,126.9970925
14544,최성제치과의원,치과의원,02-319-0210,4552,"서울특별시 중구 마른내로 6, 4층 (저동2가)",,37.5644716,126.9886535
14545,백세약국,약국,02-3492-9373,1354,"서울특별시 도봉구 도당로15길 12, (방학동)",,37.6661226,127.0368048
14546,혜화가정의원,의원,02-744-3832,3074,"서울특별시 종로구 성균관로 34, 혜화가정의원 2층 (명륜1가)",,37.5857119,126.9970797
14547,김성태치과의원,치과의원,02-797-2865,4426,"서울특별시 용산구 이촌로 248, (이촌동,한강맨션 21동 206호)",,37.5192821,126.9730896
14548,김용연재활의학과의원,의원,02-792-6358,4426,"서울특별시 용산구 이촌로 248, 21동 202호 (이촌동, 한강맨션)",,37.5192821,126.9730896
14549,성대혁치과의원,치과의원,02-790-2833,4426,"서울특별시 용산구 이촌로 248, (이촌동)",http://www.dentals.co.kr/,37.5192821,126.9730896
14550,양지약국,약국,02-793-8253,4426,"서울특별시 용산구 이촌로 248, 11동 103-1호 (이촌동, 한강맨션)",,37.5192821,126.9730896
14551,연세휴치과보철과치과의원,치과의원,02-792-2275,4426,"서울특별시 용산구 이촌로 248, 31동 205호 (이촌동)",https://www.huedental.co.kr,37.5192821,126.9730896
14552,우리치과의원,치과의원,02-797-7195,4426,"서울특별시 용산구 이촌로 248, (이촌동)",,37.5192821,126.9730896
14553,이민재의원,의원,02-792-8575,4426,"서울특별시 용산구 이촌로 248, (이촌동,한강맨션 11동상가 203-1)",,37.5192821,126.9730896
14554,연치과의원,치과의원,02-778-0028,4552,"서울특별시 중구 삼일대로 330, 평화빌딩 101호 (저동1가)",,37.5644062,126.9884681
14555,국방의원,의원,02-748-1171,4383,"서울특별시 용산구 이태원로 22, (용산동3가)",,37.5336488,126.9775973
14556,국방치과의원,치과의원,02-748-1186,4383,"서울특별시 용산구 이태원로 22, (용산동3가)",,37.5336488,126.9775973
14557,강북삼성의원,의원,02-980-8767,1103,"서울특별시 강북구 삼양로77가길 9, 3층 (수유동)",www.kangbsclinic.com/,37.6295306,127.0170873
14558,도담소아청소년과의원,의원,02-955-5357,1384,"서울특별시 도봉구 방학로 159, (방학동)",,37.6622879,127.0344681
14559,방학세계로약국,약국,02-956-3030,1384,"서울특별시 도봉구 방학로 159, (방학동)",,37.6622879,127.0344681
14560,사상지앤미한의원,한의원,02-980-7744,1102,"서울특별시 강북구 삼양로77길 2, 2층 (수유동)",,37.6305376,127.0175533
14561,안세한의원,한의원,02-956-7324,1306,"서울특별시 도봉구 도봉로 851, (도봉동, 럭키(아)단지내상가 101, 102호)",,37.6804076,127.0450253
14562,약손한의원,한의원,02-955-7566,1384,"서울특별시 도봉구 방학로 159, (방학동)",,37.6622879,127.0344681
14563,연세재활의학과의원,의원,02-955-8275,1384,"서울특별시 도봉구 방학로 159, 3층 (방학동, 하나빌딩)",,37.6622879,127.0344681
14564,윤성호치과의원,치과의원,02-982-5652,1102,"서울특별시 강북구 삼양로77길 2, (수유동, 청자빌딩)",,37.6305376,127.0175533
14565,이상복치과의원,치과의원,02-956-0001,1306,"서울특별시 도봉구 도봉로 851, (도봉동, 럭키아파트상가 106-304)",http://,37.6804076,127.0450253
14566,좋은서울치과의원,치과의원,02-954-2875,1384,"서울특별시 도봉구 방학로 159, 2층 (방학동)",,37.6622879,127.0344681
14567,수명약국,약국,02-754-2697,4337,"서울특별시 용산구 신흥로 141, (용산동2가)",,37.5458054,126.981667
14568,나래한의원,한의원,02-3492-6375,1355,"서울특별시 도봉구 도당로 81, 1층 (방학동)",,37.6651463,127.0360456
14569,참진단검사의학과의원,의원,02-912-2622,1077,"서울특별시 강북구 노해로 49, 세일빌딩 3층 (수유동)",,37.6400565,127.0223647
14570,명진약국,약국,02-778-4365,4337,"서울특별시 용산구 신흥로36길 3, (후암동)",,37.5465617,126.9818415
14571,온누리대성약국,약국,02-982-0525,1111,"서울특별시 강북구 수유로 9, (수유동)",,37.631947,127.0180892
14572,김철신정형외과의원,의원,02-872-3301,8792,"서울특별시 관악구 남부순환로 1912, 5,6호 (봉천동, 운차빌딩)",,37.4775004,126.961655
14573,수약국,약국,070-4607-5784,8792,"서울특별시 관악구 남부순환로 1912, 1층 (봉천동)",,37.4775004,126.961655
14574,수한의원,한의원,02-954-8875,1354,"서울특별시 도봉구 도당로15길 18, 1층 (방학동)",,37.6663403,127.0365798
14575,이진내과의원,의원,02-6959-0367,8792,"서울특별시 관악구 남부순환로 1912, 3층 (봉천동)",,37.4775004,126.961655
14576,방외과의원,의원,02-984-1255,1111,"서울특별시 강북구 삼양로 318, (수유동, 방외과)",http://www.barng.co.kr,37.6317903,127.0179668
14577,서은치과의원,치과의원,02-778-4959,4337,"서울특별시 용산구 신흥로36길 1, (후암동)",,37.546611,126.9817589
14578,연세휴치과보존과치과의원,치과의원,02-3494-2228,1356,"서울특별시 도봉구 방학로 158, 1~2층 (방학동)",https://www.huedental.co.kr,37.662729,127.034499
14579,최윤영내과의원,의원,02-982-7575,1099,"서울특별시 강북구 삼양로 309, 미성빌딩 2,3층 (수유동)",,37.6309979,127.0175749
14580,푸른약국,약국,02-989-1801,1099,"서울특별시 강북구 삼양로 309, 미성빌딩 (수유동)",,37.6309979,127.0175749
14581,유성현의원,의원,02-983-6609,1186,"서울특별시 강북구 인수봉로 18, (미아동)",,37.6216901,127.0129621
14582,우정약국,약국,02-945-0975,1103,"서울특별시 강북구 삼양로77길 25, (수유동)",,37.6297115,127.0168913
14583,한침한의원,한의원,02-2277-4161,3134,"서울특별시 종로구 돈화문로 52, 2층 (묘동, 동명빌딩)",,37.5731993,126.9915802
14584,장수당약국,약국,02-3492-8217,1304,"서울특별시 도봉구 도봉로 859, (도봉동)",,37.6812467,127.0452114
14585,주용진내과의원,의원,02-3492-3091,1304,"서울특별시 도봉구 도봉로 859, 202호 (도봉동, 시온성빌딩)",,37.6812467,127.0452114
14586,평강한의원,한의원,02-774-1525,4337,"서울특별시 용산구 신흥로 150, 2층 (후암동)",,37.5466528,126.9816281
14587,우리가정의원,의원,02-319-4041,4337,"서울특별시 용산구 신흥로 149, (후암동, 우리가정의원)",,37.546432,126.981543
14588,박강석치과의원,치과의원,02-765-2879,3139,"서울특별시 종로구 종로 115, 3층 (종로3가)",,37.5706126,126.990473
14589,서울유니언이비인후과의원,의원,02-764-2233,3139,"서울특별시 종로구 종로 115, 낙원빌딩 5층 (종로3가)",,37.5706126,126.990473
14590,연세센스의원,의원,323-3330,3139,"서울특별시 종로구 종로 115, 4층 (종로3가, 낙원빌딩)",,37.5706126,126.990473
14591,정약국,약국,02-764-6024,3139,"서울특별시 종로구 종로 115, 낙원빌딩 4층 403호 (종로3가)",,37.5706126,126.990473
14592,마리아쥬니어치과의원,치과의원,02-871-2811,8792,"서울특별시 관악구 봉천로 576, 201호 (봉천동, 동아타운아파트)",,37.4769679,126.9613023
14593,맑은서울가정의원,의원,02-877-6633,8792,"서울특별시 관악구 봉천로 576, 1층 106,108호 (봉천동, 동아타운아파트)",,37.4769679,126.9613023
14594,모세마취통증의학과의원,의원,02-883-7588,8792,"서울특별시 관악구 봉천로 576, 201-2호 (봉천동, 동아타운아파트)",,37.4769679,126.9613023
14595,백신경외과의원,의원,02-956-2163,1384,"서울특별시 도봉구 방학로 163, 3층 (방학동)",,37.6621935,127.03399
14596,상록수온누리약국,약국,02-954-2950,1355,"서울특별시 도봉구 도당로13길 8, (방학동)",,37.6653424,127.0357702
14597,정인규이비인후과의원,의원,02-956-3066,1384,"서울특별시 도봉구 방학로 163, (방학동)",,37.6621935,127.03399
14598,진약국,약국,02-765-0473,3139,"서울특별시 종로구 돈화문로9가길 20, (돈의동)",,37.5721797,126.9910549
14599,초록약국,약국,02-956-8361,1384,"서울특별시 도봉구 방학로 163, (방학동)",,37.6621935,127.03399
14600,한마음가정의학과의원,의원,070-4897-9868,1355,"서울특별시 도봉구 도당로13길 8, 2층 (방학동)",,37.6653424,127.0357702
14601,한마음치과의원,치과의원,02-954-2288,1384,"서울특별시 도봉구 방학로 163, (방학동)",,37.6621935,127.03399
14602,한영복안과의원,의원,02-956-3026,1384,"서울특별시 도봉구 방학로 163, (방학동)",,37.6621935,127.03399
14603,휴베이스 동아약국,약국,02-6949-5732,8792,"서울특별시 관악구 봉천로 576, 1층 106호 (봉천동, 동아타운아파트)",,37.4769679,126.9613023
14604,가화한방병원,한방병원,02-955-1772,1356,"서울특별시 도봉구 도당로 51, (방학동)",,37.66281,127.0343076
14605,당봄한의원,한의원,02-6964-7633,3192,"서울특별시 종로구 수표로 96, 국일관드림펠리스 6층 (관수동)",,37.5697051,126.9900498
14606,서울플란트치과의원,치과의원,02-3298-2875,3192,"서울특별시 종로구 수표로 96, 14층 (관수동)",,37.5697051,126.9900498
14607,참온누리약국,약국,02-754-5682,4337,"서울특별시 용산구 신흥로 150-1, (후암동)",,37.5466793,126.9815454
14608,규림한의원,한의원,776-5575,4629,"서울특별시 중구 퇴계로 134, 5층 (남산동3가, 계림빌딩)",,37.5607287,126.9866088
14609,서울좋은생각치과의원,치과의원,955-2281,1356,"서울특별시 도봉구 도당로13길 9, 2층 (방학동)",,37.6651352,127.0355806
14610,연세도깨비마취통증의학과의원,의원,02-954-2184,1356,"서울특별시 도봉구 도당로13길 9, 반석빌딩 3,4층 (방학동)",,37.6651352,127.0355806
14611,나비석내과의원,의원,02-956-7533,1318,"서울특별시 도봉구 마들로 859-19, 206호 (도봉동, 한신아파트 근린상가)",,37.6862598,127.0480152
14612,본한의원,한의원,02-956-4380,1318,"서울특별시 도봉구 마들로 859-19, 상가1동 112,113호 (도봉동, 도봉한신아파트)",,37.6862598,127.0480152
14613,희정약국,약국,02-956-3300,1318,"서울특별시 도봉구 마들로 859-19, 109호 (도봉동, 한신아파트근린상가)",,37.6862598,127.0480152
14614,아름다운치과의원,치과의원,02-994-4206,1430,"서울특별시 도봉구 해등로 229, (쌍문동)",,37.6576475,127.0312928
14615,명동시원한의원,한의원,02-6925-1275,4537,"서울특별시 중구 명동8가길 33, 2층 (충무로2가)",,37.5619069,126.9869201
14616,서울미인치과의원,치과의원,02-2275-2580,4551,"서울특별시 중구 삼일대로 340, 나라키움저동빌딩 1층 103호 (저동1가)",,37.5651402,126.9881437
14617,세가지소원의원 명동점,의원,02-778-2500,4537,"서울특별시 중구 명동8가길 33, 3층 (충무로2가)",,37.5619069,126.9869201
14618,올의원,의원,02-544-1110,4629,"서울특별시 중구 퇴계로 132, LK빌딩 3,4층 (남산동3가)",,37.5607536,126.9864812
14619,용하다한의원,한의원,02-777-7771,4629,"서울특별시 중구 퇴계로 132, LK빌딩 5층 (남산동3가)",,37.5607536,126.9864812
14620,김형건내과의원,의원,02-515-8875,1053,"서울특별시 강북구 한천로 1082, 2층 (수유동)",http://www.khgjoseph.com,37.6428363,127.0232149
14621,이광언내과의원,의원,02-908-1118,1051,"서울특별시 강북구 노해로 118, (수유동, 이광원내과)",,37.6455941,127.024662
14622,하은약국,약국,02-908-3512,1051,"서울특별시 강북구 노해로 118, 1층 (수유동)",,37.6455941,127.024662
14623,한사랑한의원,한의원,02-986-0287,1111,"서울특별시 강북구 덕릉로 46, (수유동)",http://www.chiryowang.co.kr/,37.6340819,127.0186833
14624,서울진약국,약국,02-987-2544,1099,"서울특별시 강북구 삼양로 319, 1층 (수유동)",,37.6318474,127.0175079
14625,지인마취통증의학과의원,의원,02-986-9669,1099,"서울특별시 강북구 삼양로 319, 지하1, 2~5층 (수유동)",http://www.통증병원.com,37.6318474,127.0175079
14626,강북우리약국,약국,02-900-8345,1070,"서울특별시 강북구 한천로 1081, 1층 (수유동)",,37.6424741,127.0229679
14627,삼화이비인후과의원,의원,02-954-8824,1355,"서울특별시 도봉구 도당로13길 16, 4층 (방학동)",,37.6655586,127.0355988
14628,예도치과의원,치과의원,02-3492-8438,1355,"서울특별시 도봉구 도당로13길 16, 3층 (방학동)",,37.6655586,127.0355988
14629,오복플란트치과의원,치과의원,02-747-2080,3139,"서울특별시 종로구 종로 113, 진영빌딩 2,3층 (종로3가)",http://sinchon.yongplant.com,37.5705941,126.9901421
14630,윤앤석내과의원,의원,02-3491-8123,1355,"서울특별시 도봉구 도당로13길 16, 301호, 402호 (방학동)",,37.6655586,127.0355988
14631,토마토마취통증의학과의원,의원,02-3492-7113,1355,"서울특별시 도봉구 도당로13길 16, 2층 (방학동)",,37.6655586,127.0355988
14632,햇빛약국,약국,6081-5255,1355,"서울특별시 도봉구 도당로13길 16, (방학동)",,37.6655586,127.0355988
14633,경희자운한의원,한의원,02-3491-8282,1304,"서울특별시 도봉구 도봉로 873, 화성빌딩 3층 302호 (도봉동)",,37.6824438,127.0454722
14634,동동가정의학과의원,의원,02-956-0415,1384,"서울특별시 도봉구 방학로 167, 4층 (방학동)",http://www.familymedicine.co.kr/,37.6621629,127.0335988
14635,1898광장약국,약국,,4537,"서울특별시 중구 명동길 74, 카톨릭회관 신관 B113호 (명동2가)",,37.5633352,126.9872743
14636,명동성모가정의학과의원,의원,,4537,"서울특별시 중구 명동길 74, 명동성당 B117호 (명동2가)",,37.5633352,126.9872743
