NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지
9994,유앤아이피부과의원,의원,02-2295-6020,04715,"서울특별시 성동구 왕십리로 315, 한동타워 2,3층 (행당동)",
9995,장인내과의원,의원,02-2295-4005,04715,"서울특별시 성동구 왕십리로 315, 5층 (행당동, 한동타워)",
9996,좋은사람들성모안과의원,의원,02-556-6551,04715,"서울특별시 성동구 왕십리로 315, 7층 (행당동, 한동타워)",www.jouneye.co.kr/
9997,진약국,약국,02-2294-2828,04715,"서울특별시 성동구 왕십리로 315, (행당동)",
9998,프렌드정신건강의학과의원,의원,02-2281-8593,04715,"서울특별시 성동구 왕십리로 315, 4층 (행당동, 한동타워)",
9999,이영호비뇨기과의원,의원,02-543-3704,06525,"서울특별시 서초구 나루터로 75, 301호 (잠원동)",
10000,신한의원,한의원,02-3486-3388,06646,"서울특별시 서초구 반포대로30길 47, 1층 (서초동)",
10001,더초이스피부과의원,의원,02-977-3744,01829,"서울특별시 노원구 한글비석로 56, 1층6,301,302,지하2,지하7,지하16호 (하계동)",
10002,빛소금온누리약국,약국,02-975-1070,01829,"서울특별시 노원구 한글비석로 56, 미성상가 105호 (하계동)",
10003,위드팜대학약국,약국,02-974-7668,01829,"서울특별시 노원구 한글비석로 56, 1층 10호 (하계동, 미성아파트상가)",
10004,강남영상의학과의원,의원,02-545-0261,06648,"서울특별시 서초구 반포대로24길 21, 솔본빌딩 4층 (서초동)",
10005,삼성바른내과의원,의원,02-3392-2475,01720,"서울특별시 노원구 한글비석로 270, 스카이타워 5층 (중계동)",
10006,샘약국,약국,02-933-5826,01720,"서울특별시 노원구 한글비석로 270, 스카이타워 1층 103호 (중계동)",
10007,서울메이플치과교정과치과의원,치과의원,02-6925-0510,01720,"서울특별시 노원구 한글비석로 270, 스카이타워 203호 (중계동)",
10008,스카이서울안과의원,의원,02-951-1001,01720,"서울특별시 노원구 한글비석로 270, 스카이타워 (중계동)",
10009,연세힐정신건강의학과의원,의원,02-935-8305,01720,"서울특별시 노원구 한글비석로 270, 스카이타워 2층층 202호 (중계동)",
10010,이가영산부인과의원,의원,02-952-0997,01720,"서울특별시 노원구 한글비석로 270, 스카이타워 (중계동)",
10011,중계본정형외과의원,의원,02-936-1098,01720,"서울특별시 노원구 한글비석로 270, 스카이타워 6층 601,602,603호 (중계동)",
10012,탑메디피부과의원,의원,932-0770,01720,"서울특별시 노원구 한글비석로 270, 스카이타워 4층 401,402호 (중계동)",http://www.topmediskin.com
10013,건강한약국,약국,02-2231-8803,04709,"서울특별시 성동구 왕십리로 320, 1층 101호 (도선동)",
10014,권희정정신건강의학과의원,의원,02-2299-8228,04709,"서울특별시 성동구 왕십리로 320, W에비뉴타워 5층 502호 (도선동)",
10015,김희중비뇨기과의원,의원,02-2299-0398,04709,"서울특별시 성동구 왕십리로 320, W에비뉴타워 201호 (도선동)",
10016,삼성제이여성의원,의원,02-2294-7575,04709,"서울특별시 성동구 왕십리로 320, W에비뉴타워 403호 (도선동)",
10017,왕십리닥터쁘띠의원,의원,02-2297-1175,04709,"서울특별시 성동구 왕십리로 320, W에비뉴타워 2층 203호 (도선동)",
10018,왕십리본정형외과의원,의원,02-2299-8876,04709,"서울특별시 성동구 왕십리로 320, W에비뉴타워 3층 (도선동)",
10019,다른치과의원,치과의원,02-3446-2080,06027,"서울특별시 강남구 강남대로 652, SINSA SQUARE 1층 104-2호 (신사동)",
10020,더원서울안과의원,의원,02-585-0202,06027,"서울특별시 강남구 강남대로 652, 8,9층 (신사동)",
10021,더힐피부과의원,의원,02-541-9790,06027,"서울특별시 강남구 강남대로 652, SINSA SQUARE 7층,1층 103호,104호 (신사동)",
10022,돌곶이한의원,한의원,02-6229-1775,02790,"서울특별시 성북구 화랑로 210-26, (석관동, 석관동 신동아 파밀리에)",
10023,로이성형외과의원,의원,02-516-5525,06027,"서울특별시 강남구 강남대로 652, 7층 (신사동)",
10024,서울퍼틸리티여성의원,의원,02-541-3535,06027,"서울특별시 강남구 강남대로 652, SINSA SQUARE 지층 101호 (신사동)",
10025,신사스퀘어약국,약국,02-512-3111,06027,"서울특별시 강남구 강남대로 652, 1층 105호 (신사동)",
10026,신사우리베스트내과의원,의원,02-6958-8676,06027,"서울특별시 강남구 강남대로 652, 6층 (신사동)",
10027,연세라메오르정형외과의원,의원,02-540-1211,06027,"서울특별시 강남구 강남대로 652, 3층 (신사동)",
10028,정광호치과의원,치과의원,02-2292-3139,04704,"서울특별시 성동구 고산자로 341, 지상2층 (마장동)",
10029,이철정신건강의학과의원,의원,02-3486-1155,06646,"서울특별시 서초구 서초대로 266, 201호 (서초동, 아스트라)",
10030,365행복약국,약국,951-3456,01784,"서울특별시 노원구 한글비석로 57, 지하1층 (하계동, 세이브존)",
10031,에이(A)플란트치과의원,치과의원,02-2292-7962,04709,"서울특별시 성동구 왕십리로 320-1, 2층 (도선동)",
10032,이로움한의원,한의원,02-2282-2528,04709,"서울특별시 성동구 왕십리로 320-1, 3층 (도선동)",
10033,마장경희한의원,한의원,02-2298-1009,04704,"서울특별시 성동구 고산자로 345, 고운타워 3층 304호 (마장동)",
10034,삼성마취통증의학과의원,의원,02-2294-7400,04704,"서울특별시 성동구 고산자로 345, 고운타워 2층 201,204호 (마장동)",
10035,행복한치과의원,치과의원,02-2295-2872,04704,"서울특별시 성동구 고산자로 345, 302호 (마장동, 고운타워)",
10036,신사의원,의원,593-4515,06524,"서울특별시 서초구 강남대로105길 15, 2층 (잠원동, 신사쇼핑센터)",
10037,주혜연치과의원,치과의원,02-586-5841,06671,"서울특별시 서초구 효령로 223, 2층 (서초동, JY타워)",
10038,김병준치과의원,치과의원,02-932-1954,01743,"서울특별시 노원구 한글비석로 253, 403호 (중계동, 세신프라자빌딩)",
10039,더바른한의원,한의원,02-937-8888,01743,"서울특별시 노원구 한글비석로 253, 세신프라자빌딩 601호 (중계동)",http://daehohani.tistory.com/ 
10040,박경숙산부인과의원,의원,02-933-9230,01743,"서울특별시 노원구 한글비석로 253, 201호 (중계동)",
10041,석사민주약국,약국,02-934-1267,01743,"서울특별시 노원구 한글비석로 253, 2층 205호 (중계동)",
10042,성모안과의원,의원,02-934-1113,01743,"서울특별시 노원구 한글비석로 253, 202호 (중계동, 세신프라자)",
10043,소망약국,약국,02-933-3383,01743,"서울특별시 노원구 한글비석로 253, 305호 (중계동, 세신프라자)",
10044,안이비인후과의원,의원,02-930-3880,01743,"서울특별시 노원구 한글비석로 253, 303호 (중계동, 세신프라자)",
10045,이필상정형외과의원,의원,02-937-8275,01743,"서울특별시 노원구 한글비석로 253, 301호 (중계동, 세신프라자빌딩)",
10046,중계윌내과의원,의원,02-933-8255,01743,"서울특별시 노원구 한글비석로 253, 세신프라자빌딩 401호, 402호, 405호 (중계동)",
10047,창희약국,약국,938-3827,01743,"서울특별시 노원구 한글비석로 253, 세신프라자빌딩 4층 405호 일부호 (중계동)",
10048,하얀J피부과의원,의원,02-933-3145,01743,"서울특별시 노원구 한글비석로 253, 304호 (중계동, 세신프라자빌딩)",
10049,경희본한의원,한의원,02-2296-1600,04709,"서울특별시 성동구 왕십리로 322, 한성아펠타워 2층 (도선동)",
10050,위너스비뇨기과의원,의원,02-2299-7887,04709,"서울특별시 성동구 왕십리로 322, 2층 203호 (도선동, 한성아펠타워)",
10051,조이온누리약국,약국,02-2282-7808,04709,"서울특별시 성동구 왕십리로 322, 한성아펠타워 102호 (도선동)",
10052,닥터권치과의원,치과의원,02-6228-2828,01790,"서울특별시 노원구 공릉로 360, 2층 (하계동)",
10053,서초성모정형외과의원,의원,02-525-3366,06671,"서울특별시 서초구 효령로 221, 1층 일부, 지하1층 (서초동)",
10054,중계수내과의원,의원,02-930-0310,01714,"서울특별시 노원구 한글비석로 273, 대웅빌딩 3층 (중계동)",
10055,잠원한의원,한의원,02-599-1508,06527,"서울특별시 서초구 나루터로 66, 1층 (잠원동)",
10056,도선한의원,한의원,02-2294-3757,04708,"서울특별시 성동구 마장로 230, 1,2층 (홍익동)",
10057,연세한스치과의원,치과의원,02-959-0063,02565,"서울특별시 동대문구 천호대로 133, 홈플러스 동대문점 지하2층 (용두동)",
10058,등초당한의원,한의원,02-936-4655,01714,"서울특별시 노원구 한글비석로 271, (중계동)",
10059,플러스치과의원,치과의원,02-931-2804,01714,"서울특별시 노원구 한글비석로 261, 3층 (중계동, 국민은행)",http://www.seoulmore.com/
10060,한초한의원,한의원,02-962-1555,02571,"서울특별시 동대문구 왕산로 155-1, (제기동)",
10061,라렌의원,의원,02-2299-2733,04709,"서울특별시 성동구 왕십리로 326, 도선동업무시설 2층 (도선동)",http://lareinegroup.co.kr
10062,서울유치과교정과치과의원,치과의원,02-2295-2879,04709,"서울특별시 성동구 왕십리로 326, 3층 (도선동)",
10063,연세유앤외과의원,의원,02-2282-2755,04709,"서울특별시 성동구 왕십리로 326, 2층 (도선동)",www.btdoctor.co.kr
10064,함소아한의원,한의원,02-2299-1075,04709,"서울특별시 성동구 왕십리로 326, 3층 (도선동)",http://www.hamsoa.com
10065,김희섭의원,의원,02-943-1706,01893,"서울특별시 노원구 석계로 95, 성북빌딩 4층 2호 (월계동)",
10066,다나약국,약국,02-943-8409,01893,"서울특별시 노원구 석계로 95, (월계동)",
10067,서울산부인과의원,의원,951-5588,01714,"서울특별시 노원구 한글비석로 269, 401호 (중계동)",
10068,월계수한의원,한의원,02-911-9277,01893,"서울특별시 노원구 석계로 95, 2층 (월계동, 성북빌딩)",
10069,유진상내과의원,의원,02-930-8433,01714,"서울특별시 노원구 한글비석로 269, 301호 (중계동, 마들프라자)",
10070,이광기치과의원,치과의원,02-930-2828,01714,"서울특별시 노원구 한글비석로 269, 305호 (중계동)",
10071,홍종수한의원,한의원,02-951-5418,01714,"서울특별시 노원구 한글비석로 269, 마들플라자 3층 302호 (중계동)",
10072,비타민치과의원,치과의원,02-938-7132,01714,"서울특별시 노원구 한글비석로 263, 401호 (중계동)",
10073,솔한의원,한의원,02-931-9422,01714,"서울특별시 노원구 한글비석로 263, 3층 (중계동, 성모빌딩)",
10074,정성약국,약국,02-939-6522,01714,"서울특별시 노원구 한글비석로 263, 성모빌딩 302-1호 (중계동)",
10075,중계넘버원정형외과의원,의원,02-935-5555,01714,"서울특별시 노원구 한글비석로 263, 성모빌딩 2층 201호 (중계동)",
10076,하늘마음한의원,한의원,02-525-7586,06648,"서울특별시 서초구 반포대로 96, 2층 (서초동, 석정빌딩)",http://www.skin8575.com:8080/skin/m21.php?pn=2&amp;sn=1
10077,하늘별소아청소년과의원,의원,951-8811,01714,"서울특별시 노원구 한글비석로 263, 3층 (중계동, 성모빌딩)",
10078,구인당한의원,한의원,02-930-1525,01744,"서울특별시 노원구 노원로22길 77, (중계동, 건영아파트)",
10079,엔유아이씨(N-UIC)치과의원,치과의원,02-951-2872,01714,"서울특별시 노원구 한글비석로 265, 401호 (중계동, 영광프라자)",
10080,설연합내과의원,의원,02-963-4286,02483,"서울특별시 동대문구 홍릉로 59, 2층, 3층 (청량리동)",
10081,홍릉종로약국,약국,02-968-9988,02483,"서울특별시 동대문구 홍릉로 59, 1층 (청량리동)",
10082,한누리한의원,한의원,02-2296-7510,04714,"서울특별시 성동구 왕십리로21길 6, 2층 (행당동)",http://www.hannoori.co.kr
10083,프리허그한의원,한의원,582-8259,06657,"서울특별시 서초구 반포대로 87, 4층 (서초동, 대천빌딩)",
10084,아람한의원,한의원,953-5508,02560,"서울특별시 동대문구 왕산로28길 43, 천수빌딩 지하1,1,2층 (용두동)",http://aramhani.com
10085,아이레그플러스의원,의원,02-516-7579,06527,"서울특별시 서초구  나루터로 62, (잠원동)",
10086,정표진치과의원,치과의원,02-2299-1227,04714,"서울특별시 성동구 왕십리로21길 10-1, (행당동)",
10087,럼플란트치과의원,치과의원,02-3391-2004,01714,"서울특별시 노원구 중계로 218, 801호 (중계동)",http://eunpyeong.yongplant.com
10088,중계상록수약국,약국,02-931-6528,01714,"서울특별시 노원구 중계로 218, 원광빌딩 1층 102호 (중계동)",
10089,강남요양병원,요양병원,02-832-0151,06593,"서울특별시 서초구 서초중앙로 197, (반포동)",
10090,바른정성형외과의원,의원,041-357-9939,06657,"서울특별시 서초구 반포대로21길 3, IWHA(이화빌딩) 4층 401호 (서초동)",
10091,사랑약국,약국,02-962-8057,02571,"서울특별시 동대문구 왕산로 151, 2층 4,5호 (제기동)",
10092,새이치과교정과치과의원,치과의원,02-595-0422,06657,"서울특별시 서초구 반포대로21길 3, IWHA(이화빌딩) 5층 (서초동)",http://www.sai.co.kr/
10093,연세세브란스치과의원,치과의원,02-969-2879,02571,"서울특별시 동대문구 왕산로 151, 4층 (제기동)",
10094,우태하피부과의원 동대문점,의원,02-966-3141,02571,"서울특별시 동대문구 왕산로 151, 왕산빌딩 3층 (제기동)",
10095,함소아한의원,한의원,02-3486-1075,06657,"서울특별시 서초구 반포대로21길 3, 3층 (서초동)",
10096,엔디준의원,의원,02-3444-5300,06647,"서울특별시 서초구 서초대로46길 20-7, 2층 (서초동, 영토빌딩)",
10097,유진내과의원,의원,02-969-7670,02572,"서울특별시 동대문구 약령시로 108, 2층 (제기동)",
10098,진온누리약국,약국,02-969-1080,02572,"서울특별시 동대문구 약령시로 108, 102호 (제기동)",
10099,동그라미한의원,한의원,,01886,"서울특별시 노원구 석계로 102, 주원21빌딩 (월계동)",
10100,라임치과의원,치과의원,02-942-2828,01886,"서울특별시 노원구 석계로 102, 3층 (월계동)",
10101,산호약국,약국,02-2298-5414,04709,"서울특별시 성동구 왕십리로 328-1, 산호약국 1층 (도선동)",
10102,하늘치과의원,치과의원,02-909-2275,01886,"서울특별시 노원구 석계로 98-1, 301호 (월계동)",
10103,서울법원종합청사부속의원,의원,02-530-1268,06594,"서울특별시 서초구 서초중앙로 157, (서초동, 동관7층)",
10104,가디한의원,한의원,02-523-8408,06709,"서울특별시 서초구 남부순환로315길 104, 성누가의원 2층 (서초동)",
