NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지
2813,민선당약국,약국,032-864-9282,22215,"인천광역시 미추홀구 인하로 269, (주안동)",
2814,열린이비인후과의원,의원,032-876-7582,22215,"인천광역시 미추홀구 인하로 269, 2,3층 (주안동)",
2815,이경훈치과의원,치과의원,032-866-2875,22139,"인천광역시 미추홀구 미추홀대로 709, (주안동)",
2816,미추산부인과의원,의원,032-865-0270,22125,"인천광역시 미추홀구 석정로 409, 동아프라자 2층 201호 (주안동)",
2817,고려한의원,한의원,032-862-0123,22216,"인천광역시 미추홀구 인하로 268, (주안동)",
2818,누가가정의학과의원,의원,032-872-0687,22136,"인천광역시 미추홀구 미추홀대로 715, (주안동)",http://www.nugaclinic.com/
2819,온사랑온누리약국,약국,032-876-5632,22136,"인천광역시 미추홀구 미추홀대로 715, 101호 (주안동)",
2820,이호용내과의원,의원,032-875-7797,22136,"인천광역시 미추홀구 미추홀대로 717, (주안동)",
2821,서울미소치과의원,치과의원,032-205-2828,22815,"인천광역시 서구 장고개로337번길 13, 10동 2층 1호,2호 (가좌동)",
2822,주안한의원,한의원,032-872-3888,22136,"인천광역시 미추홀구 미추홀대로 725, 광원빌딩 4일부층 (주안동)",
2823,허리편안마취통증의학과의원,의원,032-867-8275,22136,"인천광역시 미추홀구 미추홀대로 725, 광원빌딩 3층 (주안동)",
2824,강명선비뇨기과의원,의원,032-864-4115,22136,"인천광역시 미추홀구 미추홀대로 735, (주안동)",http://u52192.bizb.kr
2825,본의원,의원,032-873-6666,22136,"인천광역시 미추홀구 미추홀대로 731, (주안동)",
2826,건강한내과의원,의원,032-715-4567,21973,"인천광역시 연수구 앵고개로 266, 연수2차한양아파트 상가A동 지상1층 (동춘동)",
2827,연수바른치과의원,치과의원,032-255-2828,21973,"인천광역시 연수구 앵고개로 266, 한양2차아파트(롯데슈퍼) 1층 일부호 (동춘동)",
2828,우소세강한의원,한의원,032-822-5757,21973,"인천광역시 연수구 앵고개로 266, 한양2차아파트(롯데슈퍼) A동 2층 8호 (동춘동)",
2829,팜프라자 연수제일약국,약국,032-822-3138,21973,"인천광역시 연수구 앵고개로 266, 한양2차아파트(롯데슈퍼) 상가A동 1층 일부호 (동춘동)",
2830,연세미치과의원,치과의원,032-867-2870,22136,"인천광역시 미추홀구 미추홀대로719번길 4, 부성PINE 305, 306호 (주안동)",
2831,자인한의원,한의원,032-876-6388,22136,"인천광역시 미추홀구 미추홀대로719번길 4, 부성PINE 3층 (주안동)",
2832,정내과의원,의원,032-424-3844,22136,"인천광역시 미추홀구 미추홀대로719번길 4, 3층 일부호 (주안동)",
2833,주안정약국,약국,032-874-3652,22136,"인천광역시 미추홀구 미추홀대로719번길 4, 부성PINE 104,105,106호 (주안동)",
2834,연세우등치과의원,치과의원,032-872-7528,22136,"인천광역시 미추홀구 주안로 86, 901호 (주안동, 우신빌딩)",
2835,주안허브약국,약국,032-863-1253,22136,"인천광역시 미추홀구 주안로 86, 주안역 지하도상가 239호 (주안동)",
2836,믿을신한의원,한의원,032-571-2330,22810,"인천광역시 서구 장고개로337번길 16, 가좌한신 휴아파트 상가 401동 307호 (가좌동)",
2837,사과치과의원,치과의원,032-576-2804,22810,"인천광역시 서구 장고개로337번길 16, 401동 303~305호 (가좌동, 한신휴플러스단지내상가)",
2838,삼성키즈소아청소년과의원,의원,032-578-7582,22810,"인천광역시 서구 장고개로337번길 16, 402동 202호 (가좌동,가좌한신휴플러스상가)",
2839,연세인이비인후과의원,의원,032-581-7582,22810,"인천광역시 서구 장고개로337번길 16, 가좌한신 휴아파트 상가 405호 (가좌동)",
2840,일화약국,약국,032-576-9321,22810,"인천광역시 서구 장고개로337번길 16, 가좌한신 휴아파트 상가 408호 (가좌동)",
2841,검단경희한의원,한의원,032-719-8375,22866,"인천광역시 서구 이음5로 36, 더원타워 주건축물제1동 3층 306~308호 (원당동)",
2842,나아라치과의원,치과의원,032-287-2828,22866,"인천광역시 서구 이음5로 36, 더원타워 주건축물제1동 5층 501~503호 (원당동)",
2843,성모마취통증의학과의원,의원,032-862-9488,22216,"인천광역시 미추홀구 인하로262번길 5, 2층 (주안동)",
2844,인천검단 스노우의원,의원,032-566-3355,22866,"인천광역시 서구 이음5로 36, 5층 504~509호 (원당동)",http://incheon-snow.co.kr
2845,주안경희한의원,한의원,032-876-0375,22215,"인천광역시 미추홀구 인하로 263, (주안동)",
2846,박정식한의원,한의원,032-813-0074,21972,"인천광역시 연수구 앵고개로 262, 3층 303호 (동춘동, 동경빌딩)",
2847,산치과의원,치과의원,032-812-2077,21972,"인천광역시 연수구 앵고개로 262, 501호, 502호 (동춘동, 동경프라자)",http://www.sancli.com/
2848,장효죽성형외과의원,의원,032-814-1004,21972,"인천광역시 연수구 앵고개로 262, 402호 (동춘동, 동경상가)",http://www.cosmeticclinic.co.kr
2849,신기고려정형외과정신건강의학과의원,의원,032-868-8275,22216,"인천광역시 미추홀구 인하로 264, 성리빌딩 2~6층 (주안동)",
2850,경희보배한의원,한의원,032-872-1688,22215,"인천광역시 미추홀구 인하로 261, (주안동)",
2851,늘푸른약국,약국,032-865-5336,22215,"인천광역시 미추홀구 인하로 261, (주안동)",
2852,시원한이비인후과의원,의원,032-866-4506,22215,"인천광역시 미추홀구 인하로 261, (주안동)",
2853,신기치과의원,치과의원,032-872-2823,22215,"인천광역시 미추홀구 인하로 261, (주안동)",
2854,혜은약국,약국,032-872-8101,22216,"인천광역시 미추홀구 인하로262번길 6, 1층 (주안동)",
2855,굿모닝이비인후과의원,의원,032-811-3600,21972,"인천광역시 연수구 앵고개로264번길 10-1, 3층 (동춘동)",
2856,동아온누리약국,약국,032-812-7582,21972,"인천광역시 연수구 앵고개로264번길 10-1, (동춘동, 아촌빌딩)",
2857,동춘당한의원,한의원,032-821-0070,21972,"인천광역시 연수구 앵고개로264번길 10-1, 아촌빌딩 2층 (동춘동)",
2858,서울오라치과의원,치과의원,032-812-2875,21972,"인천광역시 연수구 앵고개로264번길 10-1, 아촌빌딩 4층 (동춘동)",
2859,스마일한의원,한의원,032-876-9988,21972,"인천광역시 연수구 앵고개로 260, 304~313호 (동춘동)",
2860,서광약국,약국,032-863-3534,22139,"인천광역시 미추홀구 경인로 347, (주안동,1층)",
2861,연세예스내과의원,의원,032-866-6500,22139,"인천광역시 미추홀구 경인로 347, 국제빌딩 2층 (주안동)",
2862,청린한의원,한의원,032-567-7510,22866,"인천광역시 서구 이음5로 34, 제일프라자 301~302호 (원당동)",
2863,최영환안과의원,의원,032-867-1996,22139,"인천광역시 미추홀구 경인로 347, 국제빌딩 201호 (주안동)",
2864,한상희비뇨기과의원,의원,032-862-5005,22139,"인천광역시 미추홀구 경인로 347, 4층 (주안동)",
2865,최길수치과의원,치과의원,032-862-0237,22154,"인천광역시 미추홀구 경인로 348, (주안동)",
2866,연수웰치과의원,치과의원,032-822-7522,21972,"인천광역시 연수구 앵고개로264번길 18, 3층 (동춘동)",
2867,유승엽한의원,한의원,032-819-9996,21972,"인천광역시 연수구 앵고개로264번길 18, (동춘동, 정방빌딩)",
2868,가좌메디칼약국,약국,032-579-8653,22810,"인천광역시 서구 원적로96번길 26, (가좌동)",
2869,인천우리병원,정신병원,032-715-5300,22136,"인천광역시 미추홀구 석바위로53번길 8, (주안동)",
2870,한솔치과의원,치과의원,032-577-2875,22810,"인천광역시 서구 원적로96번길 26, (가좌동)",
2871,성지의원,의원,032-862-2066,22125,"인천광역시 미추홀구 길파로28번길 5, (주안동)",
2872,소나무한의원,한의원,032-873-7533,22215,"인천광역시 미추홀구 인하로 259, 2층 (201,202)호 (주안동)",
2873,세이프치과의원,치과의원,032-571-2080,22810,"인천광역시 서구 원적로100번길 24, 2층 (가좌동)",
2874,서울리더스치과의원,치과의원,032-872-2275,22216,"인천광역시 미추홀구 인하로 258, 2층 (주안동)",
2875,동인당한의원,한의원,032-818-1731,21972,"인천광역시 연수구 앵고개로 256, (동춘동)",
2876,모아치과의원,치과의원,032-821-2828,21972,"인천광역시 연수구 앵고개로 256, 웅지프라자, 5층 (동춘동)",
2877,올바른신경외과의원,의원,032-819-7775,21972,"인천광역시 연수구 앵고개로 256, 3층 301호 (동춘동, 웅지프라자)",
2878,행복한우리약국,약국,032-818-0301,21972,"인천광역시 연수구 앵고개로 256, 101호 (동춘동, 웅지프라자)",
2879,365검단우리약국,약국,-,22866,"인천광역시 서구 발산로5번길 12, 인천검단 엔젤리움1차 윈팰리스 107호 (원당동)",
2880,검단조은아이365병원,병원,032-721-8288,22866,"인천광역시 서구 발산로5번길 12, 인천검단 엔젤리움1차 윈팰리스 6,7층 (원당동)",
2881,노아한방병원,한방병원,032-564-7878,22866,"인천광역시 서구 발산로5번길 12, 인천검단 엔젤리움1차 윈팰리스 501~509호 (원당동)",
2882,제일가정의원,의원,579-2095,22810,"인천광역시 서구 원적로96번길 26, 2층 (가좌동, 프라자쇼핑)",
2883,좋은아침한의원,한의원,032-715-8075,22810,"인천광역시 서구 원적로96번길 26, 가좌프라자쇼핑 203호 일부, 204,205호 (가좌동)",
2884,마음플란트치과의원,치과의원,032-721-7928,22128,"인천광역시 미추홀구 석정로 396, 2층 (주안동)",
2885,공단시장약국,약국,032-866-2165,22125,"인천광역시 미추홀구 길파로 16, (주안동)",
2886,김기동비뇨기과의원,의원,032-873-9504,22154,"인천광역시 미추홀구 경인로 344, (주안동)",
2887,모아소아청소년과.가정의학과의원,의원,032-818-1365,21972,"인천광역시 연수구 앵고개로264번길 30-4, 201호 (동춘동, 영남프라자)",
2888,선우이비인후과의원,의원,032-867-3042,22154,"인천광역시 미추홀구 경인로 344, (주안동)",
2889,수성당약국,약국,032-866-6181,22154,"인천광역시 미추홀구 경인로 344, (주안동)",
2890,수프라자약국,약국,032-814-8341,21972,"인천광역시 연수구 앵고개로264번길 30-4, 영남프라자 1층 102호 (동춘동)",
2891,앤의원,의원,032-821-9697,21972,"인천광역시 연수구 앵고개로264번길 30-4, 3층 (동춘동, 영남프라자)",http://www.annbeauty.co.kr/index.asp
2892,연세박치과의원,치과의원,032-864-1911,22125,"인천광역시 미추홀구 길파로 16, (주안동)",
2893,연수오케이정형외과의원,의원,032-813-7505,21972,"인천광역시 연수구 앵고개로264번길 30-4, 영남프라자 (동춘동)",
2894,하나한의원,한의원,032-814-6656,21972,"인천광역시 연수구 앵고개로264번길 30-4, (동춘동)",
2895,화생당약국,약국,032-866-1892,22125,"인천광역시 미추홀구 길파로 30, (주안동)",
2896,건플란트치과의원,치과의원,032-574-2835,22815,"인천광역시 서구 장고개로337번길 18-3, 3층 (가좌동)",
2897,온누리동산약국,약국,032-875-0022,22125,"인천광역시 미추홀구 길파로 26, (주안동)",
2898,주안가정의원,의원,032-868-6685,22125,"인천광역시 미추홀구 길파로 18, (주안동)",
2899,예온치과병원,치과병원,1551-2870,22869,"인천광역시 서구 이음4로 6, KR법조타워 5층 전체호 (당하동)",https://gd365.ye-on.com
2900,365바로한의원,한의원,032-715-7789,22821,"인천광역시 서구 고래울로 4, 3층 일부호 (가좌동)",
2901,원치과의원,치과의원,032-583-0275,22821,"인천광역시 서구 고래울로 4, (가좌동)",
2902,한결약국,약국,032-584-0457,22821,"인천광역시 서구 고래울로 4, (가좌동)",
2903,행복한가정의학과의원,의원,032-582-3824,22821,"인천광역시 서구 고래울로 4, 2층 일부호 (가좌동)",
2904,검단이엠365의원,의원,032-568-5011,22866,"인천광역시 서구 이음5로 30, 연세프라자9 2,3층 206~214, 305~314호 (원당동)",
2905,연수비뇨의학과의원,의원,032-715-4545,21972,"인천광역시 연수구 앵고개로264번길 10-13, 대동빌딩 2층 (동춘동)",
2906,우리들소아청소년과의원,의원,032-817-8666,21972,"인천광역시 연수구 앵고개로 254, (동춘동)",
2907,우리산부인과의원,의원,032-818-5121,21972,"인천광역시 연수구 앵고개로 254, (동춘동)",
2908,전성구치과의원,치과의원,032-863-1875,22214,"인천광역시 미추홀구 인하로 255, (주안동)",
2909,이플러스치과의원,치과의원,032-565-7528,22866,"인천광역시 서구 이음5로 30, 연세프라자9 301~303호 (원당동)",
2910,다온약국,약국,,22866,"인천광역시 서구 발산로 23, 다온프라자2차 101호,102호 (원당동)",
2911,딸기약국,약국,032-573-5670,22810,"인천광역시 서구 건지로 402, 402동 105호 (가좌동, 가좌한신휴플러스)",
2912,서울보스톤치과의원,치과의원,032-575-2801,22810,"인천광역시 서구 건지로 402, (가좌동, 한신휴플러스상가 402동 302,303호)",
2913,연세플러스치과의원,치과의원,032-573-2275,22810,"인천광역시 서구 건지로 402, (가좌동)",
2914,이룸의원,의원,032-577-2624,22810,"인천광역시 서구 건지로 402, 201, 301호 (가좌동, 가좌한신휴플러스)",
2915,중화당한의원,한의원,032-762-9288,22810,"인천광역시 서구 건지로 402, 403동 401호 (가좌동, 가좌한신휴플러스)",
2916,햇살한의원,한의원,032-575-1275,22810,"인천광역시 서구 건지로 402, 402동 304,305호 (가좌동, 가좌한신휴플러스)",
2917,동풍한의원,한의원,032-812-5003,21972,"인천광역시 연수구 앵고개로264번길 30-3, (동춘동,영창빌딩 3층)",http://dongpung.net/
2918,성현한의원,한의원,032-576-7585,22820,"인천광역시 서구 장고개로287번길 1, (가좌동)",
2919,김운호피부과의원,의원,032-813-9212,21972,"인천광역시 연수구 앵고개로 250, (동춘동)",
2920,늘푸른약국,약국,032-812-4815,21972,"인천광역시 연수구 앵고개로 250, 204호 (동춘동)",
2921,박무헌정신과의원,의원,032-819-2178,21972,"인천광역시 연수구 앵고개로 250, 3층 (동춘동, 연수메디칼빌딩)",
